train_acc,train_loss,train_loss_x,train_loss_u,train_loss_r,val_acc,val_loss,curr_epoch
1.0,1.615315822005272,0.7549881676509976,0.697753649532795,0.16257400009036063,0.5324367088607594,1.8110826815230936,48
1.0,1.6937519189119339,0.7825717923492194,0.7499672338366509,0.1612128970772028,0.5322389240506329,1.7830217307126974,49
1.0,1.6976242466568947,0.7939670427888632,0.7451983006000519,0.1584589050114155,0.53125,1.78645871409887,50
1.0,1.659649140715599,0.7810865458995104,0.7203211537897587,0.15824143899977208,0.5328322784810127,1.8049083782147757,51
1.0,1.6199728450775146,0.7477148270606995,0.7107638944983482,0.1614941200762987,0.5365901898734177,1.7857168958156924,52
1.0,1.6807113470435142,0.7892795210555196,0.7340418618917465,0.15738996934890748,0.5395569620253164,1.7740768948687782,53
1.0,1.6329591461420059,0.7645225359871983,0.7113600420504809,0.15707656863331795,0.538370253164557,1.754161363915552,54
1.0,1.6356071064472197,0.7582372122704982,0.7189521726667881,0.15841772563755513,0.5403481012658228,1.7381564786162558,55
1.0,1.6505903690457344,0.7669094953089952,0.7268882292211056,0.15679264156520367,0.5385680379746836,1.7325420817242394,56
1.0,1.666991681456566,0.7710188387334347,0.7395875248014927,0.15638531678915024,0.5458860759493671,1.6784123499182206,57
1.0,1.651784398674965,0.7580274153575302,0.7372324713468552,0.15652451093494893,0.549248417721519,1.63024543206903,58
1.0,1.6730536139011383,0.7764053388983011,0.7419387810528278,0.15470949278771878,0.5678401898734177,1.5610995066316822,59
1.0,1.7081797565221786,0.7866149514168501,0.7680879825651645,0.15347682435810567,0.5830696202531646,1.51842331433598,60
1.0,1.6427323960065843,0.7600978359505535,0.7266487736403943,0.1559857876598835,0.5959256329113924,1.4620650116401384,61
1.0,1.672050830423832,0.777138080611825,0.7403293868601322,0.15458336500823497,0.6002768987341772,1.4553744445873211,62
1.0,1.6746716698408126,0.7755663812682032,0.7464698379933834,0.15263545069098472,0.6014636075949367,1.4452473574046847,63
1.0,1.6349302611351013,0.758567702844739,0.7223444165885449,0.15401814149320125,0.6075949367088608,1.4258506992195226,64
1.0,1.6335013182163238,0.7567411590591073,0.7231694194078445,0.15359073720872402,0.6073971518987342,1.4242164922665945,65
1.0,1.6644455450177194,0.7690357945114374,0.7431207932531834,0.15228895357251168,0.6099683544303798,1.4112653075894224,66
1.0,1.6586421684622765,0.7612794600874185,0.7442551593184471,0.153107546210289,0.6125395569620253,1.4176372938518282,67
1.0,1.6659039018154145,0.7661086247563362,0.7477912831902503,0.15200399480760096,0.6198575949367089,1.3990802146211456,68
1.0,1.6130135752558707,0.7354267244115472,0.7249196838438511,0.15266716934740543,0.622626582278481,1.3903896023955526,69
1.0,1.6920229694843292,0.7824571993425489,0.7590565260350705,0.150509247392416,0.6244066455696202,1.3956651212293891,70
1.0,1.657501178443432,0.7615392344072461,0.7451100149303674,0.15085192759335042,0.6263844936708861,1.3836005194277703,71
1.0,1.6679593119025231,0.7672912009060383,0.750971097111702,0.14969701428711416,0.6182753164556962,1.3889168825330613,72
1.0,1.632197947025299,0.7430991826206446,0.7391315349340439,0.14996723702549936,0.6222310126582279,1.3798738204980199,73
1.0,1.6977830189466476,0.7851275432705879,0.7654746451377868,0.14718083043396474,0.6303401898734177,1.3590161641941796,74
1.0,1.664657260477543,0.7712476855367422,0.7460971108078956,0.14731246338784695,0.6323180379746836,1.3426737264741826,75
1.0,1.6097891501188277,0.7463720469176769,0.7154908724725246,0.14792622925341128,0.6305379746835443,1.349471832378001,76
1.0,1.634557298898697,0.7577459727600216,0.7290726568400859,0.14773867048323155,0.6396360759493671,1.3017363827439803,77
1.0,1.6183641545176506,0.7530468417182564,0.7175668857395648,0.14775042742490768,0.646756329113924,1.2858755460268334,78
1.0,1.6784265798330307,0.778929098777473,0.7525486284941435,0.14694885301589966,0.65625,1.2281859705719766,79
1.0,1.6125864393115044,0.749941726796329,0.7138708270788193,0.1487738839238882,0.6574367088607594,1.2241297334055357,80
1.0,1.632930152475834,0.752715809635818,0.7317047199904919,0.14850962553918362,0.6590189873417721,1.2335406443740748,81
1.0,1.6294004794955255,0.7531375966146588,0.7293862923979759,0.14687658934295178,0.6576344936708861,1.2428263969059232,82
1.0,1.712606693148613,0.7851239442676305,0.781865090250969,0.14561765664815904,0.6588212025316456,1.2303750620612615,83
1.0,1.6574729644060135,0.7587226055637002,0.7528178212493658,0.14593253456056118,0.6548655063291139,1.2335683552524712,84
1.0,1.656124909043312,0.7606837419345975,0.7487420595735311,0.14669910883903503,0.658623417721519,1.2348628330834304,85
1.0,1.6451653817296028,0.7648359407782555,0.7352310792505741,0.1450983640253544,0.6631724683544303,1.2246873982345001,86
1.0,1.6784745473861695,0.7683571582138539,0.7651633305251598,0.14495405912399292,0.6592167721518988,1.2339280474035046,87
1.0,1.6053774082660675,0.7408575568050146,0.7191380954831839,0.1453817638605833,0.6613924050632911,1.2390019176881524,88
1.0,1.6549506079554557,0.7536805812045931,0.7552953737378121,0.14597464939951896,0.6641613924050633,1.2198945397063146,89
1.0,1.5973101441860198,0.7345226893797517,0.7178292086869478,0.144958241969347,0.6683148734177216,1.2116146879860117,90
1.0,1.657809157371521,0.7618590078502894,0.7525546515882016,0.14339549526572226,0.6714794303797469,1.2018050989018212,91
1.0,1.6357596888542176,0.7514267719984055,0.7398366192281246,0.14449629962444305,0.6821598101265823,1.162747349165663,92
1.0,1.6287565118670464,0.7546085834205151,0.731271433070302,0.14287649711966516,0.6841376582278481,1.136881770212439,93
1.0,1.6003725923895835,0.7380548541545868,0.718058945402503,0.14425879018008708,0.6871044303797469,1.132866915268234,94
1.0,1.6369581270813942,0.7587195369675755,0.7363172517120838,0.14192133739590646,0.6859177215189873,1.131638462784924,95
1.0,1.6384005559682846,0.7565059561952948,0.7399856704324483,0.1419089300483465,0.6871044303797469,1.1284751809096034,96
1.0,1.6056227125525475,0.7420087561905384,0.7209684038460255,0.14264555300772191,0.6829509493670886,1.1286504125293297,97
1.0,1.6904993361830711,0.7823708160594106,0.7680739605724811,0.1400545602142811,0.6835443037974683,1.1351275119600417,98
1.0,1.6646385372877122,0.7622650097087026,0.7602295209020377,0.14214400516450404,0.6847310126582279,1.1492106220390224,99
